StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,CodingScore,CommunicationScore
360,7.7,1,2,0,68,3.9,No,Yes,62,63,NotPlaced,52,60
361,8.7,1,3,2,90,4.7,Yes,Yes,81,80,Placed,72,76
362,7.5,1,1,1,65,4.4,No,Yes,55,60,NotPlaced,87,88
363,6.6,1,1,1,82,3.7,No,Yes,55,60,Placed,63,68
364,7.4,2,3,1,84,4.8,No,Yes,77,68,Placed,71,74
365,7.5,0,3,2,90,4.8,Yes,Yes,82,81,Placed,75,78
366,8.2,1,1,1,79,4.6,No,Yes,55,61,NotPlaced,58,65
367,8.7,1,2,0,84,4.4,Yes,Yes,65,88,Placed,68,72
368,8.0,2,3,1,87,4.2,Yes,Yes,75,81,Placed,65,70
369,8.4,2,2,0,76,4.4,Yes,Yes,77,73,Placed,66,71
370,8.0,2,2,2,81,4.5,No,No,69,71,NotPlaced,53,60
371,7.5,1,2,2,70,4.7,Yes,Yes,55,70,NotPlaced,65,70
372,6.5,1,3,2,90,4.0,Yes,No,85,65,Placed,72,75
373,7.8,0,3,2,73,4.6,Yes,No,82,85,NotPlaced,86,87
374,7.6,1,2,0,64,4.5,No,Yes,62,63,NotPlaced,79,81
375,8.7,0,3,0,75,3.7,Yes,Yes,62,74,NotPlaced,97,95
376,7.2,1,1,0,85,3.5,No,Yes,84,70,NotPlaced,53,60
377,8.1,1,3,2,90,4.7,Yes,Yes,70,85,Placed,78,80
378,7.4,1,2,0,77,4.1,Yes,Yes,55,77,NotPlaced,67,72
379,8.2,2,2,2,81,4.8,Yes,Yes,78,83,Placed,97,96
380,8.2,2,1,2,90,4.8,Yes,Yes,79,68,Placed,52,60
381,6.5,1,2,1,65,4.0,Yes,Yes,66,69,NotPlaced,52,59
382,7.4,0,2,1,73,3.8,No,No,58,70,NotPlaced,56,62
383,7.3,0,1,1,80,3.6,No,Yes,62,65,NotPlaced,33,44
384,8.7,0,1,1,87,4.1,No,No,72,63,NotPlaced,57,63
385,8.5,2,1,3,82,3.6,Yes,Yes,67,81,NotPlaced,53,60
386,8.5,1,3,2,74,4.1,No,Yes,76,68,Placed,67,71
387,7.9,1,2,1,76,4.1,Yes,Yes,57,66,NotPlaced,70,74
388,7.4,2,3,0,71,4.8,Yes,Yes,86,73,NotPlaced,93,92
389,6.7,1,2,0,86,4.4,No,No,76,73,Placed,79,81
390,8.3,2,3,2,82,4.8,Yes,Yes,57,73,Placed,56,63
391,7.6,1,1,0,76,4.3,No,Yes,66,69,NotPlaced,51,59
392,7.5,1,2,0,90,4.2,No,Yes,77,64,Placed,72,75
393,8.9,0,3,0,89,4.8,Yes,No,77,78,Placed,45,54
394,7.3,1,1,0,79,4.1,Yes,No,57,64,NotPlaced,92,91
395,8.6,1,2,0,86,4.8,Yes,Yes,69,77,Placed,82,84
396,8.2,2,3,2,90,4.8,Yes,Yes,81,84,Placed,57,64
397,7.7,1,1,1,73,4.6,No,No,58,72,NotPlaced,39,49
398,7.9,1,3,0,88,4.7,Yes,Yes,87,85,Placed,85,86
399,7.4,1,1,1,87,4.6,No,Yes,68,65,NotPlaced,63,68
400,6.9,0,1,0,90,4.5,Yes,Yes,81,80,Placed,83,84
401,8.0,1,3,2,90,4.8,Yes,Yes,81,86,Placed,41,50
402,7.1,1,3,0,81,4.4,Yes,Yes,78,72,NotPlaced,56,62
403,6.9,0,1,1,76,3.8,No,No,61,67,NotPlaced,65,70
404,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed,65,70
405,6.9,0,1,2,76,4.8,Yes,No,78,82,Placed,58,64
406,7.3,1,1,1,77,4.7,Yes,Yes,57,75,NotPlaced,74,77
407,7.8,2,3,0,89,4.6,No,Yes,71,68,NotPlaced,48,57
408,8.3,2,1,0,81,4.1,Yes,Yes,76,83,NotPlaced,62,68
409,8.6,1,3,2,83,4.4,Yes,Yes,71,83,Placed,66,71
410,8.6,2,3,0,87,4.8,No,No,75,66,NotPlaced,72,76
411,8.7,2,1,0,90,4.7,Yes,Yes,74,86,Placed,75,78
412,7.5,1,3,2,90,4.2,Yes,Yes,80,72,Placed,48,56
413,7.8,0,1,1,63,4.5,No,No,61,65,NotPlaced,41,51
414,6.5,0,1,0,71,3.4,No,Yes,59,67,NotPlaced,84,85
415,7.6,1,3,1,73,4.4,No,Yes,55,62,NotPlaced,69,73
416,6.5,1,1,1,80,3.8,Yes,Yes,58,65,NotPlaced,53,61
417,8.0,1,3,0,75,4.3,No,No,57,66,NotPlaced,88,88
418,8.0,2,3,0,86,4.8,Yes,Yes,73,82,Placed,66,71
419,7.5,1,1,0,67,4.2,Yes,Yes,57,70,Placed,82,84
420,7.8,1,3,0,78,4.4,No,Yes,77,70,Placed,66,70
421,7.3,1,1,1,75,3.6,No,Yes,55,66,NotPlaced,95,94
422,7.8,1,2,0,82,4.7,Yes,Yes,77,67,NotPlaced,91,91
423,6.5,1,1,1,82,3.4,No,No,56,66,NotPlaced,61,67
424,8.1,1,3,3,90,4.8,Yes,Yes,69,82,Placed,79,81
425,7.9,0,1,0,85,4.5,Yes,No,76,81,NotPlaced,74,77
426,8.7,1,3,0,74,4.6,Yes,Yes,86,83,Placed,85,86
427,7.1,2,2,0,76,4.0,No,Yes,55,69,Placed,50,58
428,8.9,1,3,2,81,4.8,Yes,No,82,81,Placed,75,78
429,8.3,0,3,0,75,4.2,Yes,No,77,69,NotPlaced,80,82
430,8.3,1,2,0,90,4.5,Yes,Yes,82,80,Placed,38,48
431,7.9,2,3,2,86,4.7,Yes,Yes,69,82,Placed,47,55
432,8.1,2,3,2,90,4.5,Yes,Yes,78,81,Placed,34,45
433,7.7,2,1,1,64,3.7,No,Yes,77,70,NotPlaced,60,66
434,8.1,2,3,2,85,4.5,Yes,Yes,76,88,Placed,75,78
435,7.8,1,3,0,81,4.3,No,No,64,70,NotPlaced,87,88
436,7.2,1,1,1,67,3.8,No,No,59,63,NotPlaced,66,70
437,8.4,1,1,2,84,4.8,Yes,Yes,82,68,Placed,89,89
438,8.4,2,3,2,90,4.8,Yes,Yes,82,86,Placed,44,53
439,8.2,1,1,0,76,4.2,No,Yes,55,62,NotPlaced,39,49
440,6.5,0,1,0,67,4.3,Yes,No,81,63,Placed,64,69
441,6.5,1,1,0,73,4.1,No,Yes,55,66,NotPlaced,70,74
442,8.3,2,3,2,90,4.8,Yes,Yes,74,83,Placed,64,69
443,8.2,0,3,2,78,4.5,No,Yes,88,84,Placed,33,45
444,8.1,1,2,2,76,4.5,Yes,Yes,79,81,Placed,63,68
445,6.5,1,1,1,60,3.8,No,No,56,62,NotPlaced,45,54
446,8.2,0,3,1,83,4.7,Yes,No,81,87,NotPlaced,75,78
447,7.7,1,3,1,75,4.6,Yes,Yes,74,63,NotPlaced,70,74
448,7.7,0,3,2,89,4.4,Yes,Yes,82,85,Placed,50,58
449,6.5,1,1,0,80,4.3,Yes,Yes,75,68,NotPlaced,57,63
450,8.3,2,3,2,87,4.8,Yes,Yes,74,80,NotPlaced,49,57
451,8.0,1,3,0,77,4.1,No,No,82,84,Placed,64,69
452,8.6,0,2,1,90,4.6,Yes,Yes,56,87,Placed,79,81
453,7.6,0,2,0,83,4.2,No,Yes,55,70,NotPlaced,50,58
454,7.0,1,1,1,71,4.3,No,Yes,74,64,NotPlaced,72,76
455,7.9,2,3,2,90,4.8,Yes,Yes,78,86,Placed,57,63
456,7.7,1,3,2,84,4.6,Yes,Yes,80,83,Placed,53,60
457,7.4,1,3,0,76,4.4,Yes,Yes,58,71,NotPlaced,63,68
458,6.5,1,1,1,78,4.1,No,Yes,55,62,NotPlaced,49,57
459,7.4,1,2,0,73,4.3,No,Yes,65,68,NotPlaced,56,63
460,7.8,2,3,2,84,4.1,Yes,Yes,76,80,Placed,47,55
461,7.7,1,1,0,80,4.8,Yes,Yes,55,61,NotPlaced,94,93
462,7.9,0,1,0,60,3.4,No,No,64,59,NotPlaced,65,70
463,7.4,1,1,0,79,4.8,No,Yes,72,66,NotPlaced,54,61
464,8.2,2,2,1,76,4.6,Yes,Yes,66,65,NotPlaced,68,72
465,7.4,0,1,0,78,4.6,No,No,56,69,NotPlaced,63,68
466,6.7,1,1,1,66,3.6,No,No,55,67,NotPlaced,61,67
467,6.5,1,2,0,84,4.2,Yes,No,74,78,NotPlaced,74,77
468,7.8,0,1,1,73,4.8,Yes,Yes,77,88,Placed,76,79
469,7.2,1,2,1,68,4.4,No,No,55,64,NotPlaced,57,63
470,8.1,0,2,0,88,4.0,No,Yes,67,84,Placed,56,63
471,8.2,1,2,0,83,4.6,Yes,Yes,66,86,Placed,60,66
472,8.2,0,3,3,90,4.7,Yes,Yes,65,87,Placed,30,42
473,8.4,2,1,2,81,4.7,Yes,Yes,77,82,NotPlaced,42,51
474,7.8,0,3,2,77,4.2,Yes,Yes,83,76,NotPlaced,85,86
475,7.3,1,2,1,75,4.6,No,Yes,55,75,NotPlaced,89,89
476,7.5,1,1,0,67,4.6,No,No,86,62,NotPlaced,61,67
477,8.0,2,1,0,74,4.1,No,Yes,80,67,Placed,73,76
478,7.5,2,3,2,90,4.7,Yes,Yes,80,83,Placed,69,73
479,8.4,2,3,1,85,4.7,Yes,Yes,63,78,Placed,100,100
480,6.6,1,1,0,73,3.4,No,No,56,69,NotPlaced,81,83
481,7.6,1,1,0,66,3.7,Yes,Yes,65,60,NotPlaced,63,68
482,7.1,1,2,0,80,4.3,Yes,Yes,69,65,NotPlaced,50,58
483,7.6,1,2,2,69,3.3,No,Yes,64,63,NotPlaced,40,50
484,7.5,1,1,2,75,3.5,Yes,Yes,55,64,NotPlaced,68,72
485,6.5,1,1,0,74,3.9,No,No,70,67,NotPlaced,53,60
486,6.7,1,1,1,73,4.0,No,Yes,62,65,NotPlaced,43,52
487,8.3,1,3,1,86,4.8,No,Yes,80,67,NotPlaced,55,62
488,8.6,2,1,2,73,4.6,Yes,No,55,82,NotPlaced,48,57
489,6.6,1,3,0,70,4.1,Yes,No,78,63,Placed,90,90
490,8.3,1,3,0,82,4.8,Yes,Yes,71,88,NotPlaced,78,80
491,7.6,1,2,1,76,3.9,No,No,55,69,NotPlaced,64,69
492,8.3,2,3,2,79,4.4,Yes,Yes,74,80,Placed,87,87
493,8.5,1,2,1,70,4.5,Yes,Yes,74,64,Placed,66,70
494,7.7,1,2,0,82,4.3,No,Yes,77,67,NotPlaced,52,59
495,7.4,1,1,0,89,4.4,No,Yes,58,73,NotPlaced,87,88
496,8.8,1,3,2,88,4.8,Yes,Yes,79,86,Placed,73,76
497,7.0,1,2,0,75,4.6,Yes,Yes,78,67,NotPlaced,49,57
498,7.7,0,3,2,86,4.7,No,Yes,79,67,NotPlaced,62,67
499,7.5,0,2,0,71,3.4,No,No,55,62,NotPlaced,51,59
500,7.5,1,1,1,79,3.6,No,Yes,63,65,NotPlaced,44,53
501,7.8,1,1,0,82,4.2,No,Yes,75,71,NotPlaced,78,81
502,6.8,1,1,2,74,4.2,Yes,No,77,84,NotPlaced,93,92
503,7.3,0,1,0,80,3.5,No,Yes,55,61,NotPlaced,44,53
504,7.2,0,2,1,60,3.6,No,No,74,71,NotPlaced,73,76
505,6.7,2,0,0,69,3.9,No,Yes,76,71,NotPlaced,55,62
506,7.3,0,3,2,77,4.6,Yes,Yes,72,88,Placed,57,64
507,6.6,2,3,1,72,4.6,Yes,No,56,57,NotPlaced,56,62
508,6.9,2,1,0,67,4.0,Yes,No,59,61,NotPlaced,52,59
509,8.2,1,1,0,79,4.2,No,No,72,69,NotPlaced,65,70
510,6.7,1,2,1,80,4.1,No,No,63,59,NotPlaced,52,60
511,7.9,1,2,1,63,4.2,No,Yes,56,69,NotPlaced,69,73
512,8.3,2,3,2,89,4.7,Yes,Yes,80,88,Placed,64,69
513,6.8,0,2,0,88,4.5,No,Yes,67,63,NotPlaced,61,67
514,7.6,1,2,0,88,4.8,No,Yes,57,68,NotPlaced,51,59
515,7.9,2,3,2,90,4.8,Yes,Yes,80,84,NotPlaced,56,63
516,6.5,0,3,0,81,4.8,Yes,Yes,90,68,NotPlaced,76,79
517,7.3,1,1,1,69,4.2,No,No,55,65,NotPlaced,72,76
518,7.7,2,3,0,78,4.1,Yes,Yes,70,81,NotPlaced,50,58
519,7.9,1,2,2,75,4.6,Yes,Yes,71,85,NotPlaced,66,71
520,7.9,2,3,1,82,4.2,Yes,Yes,83,69,NotPlaced,76,79
521,7.5,1,1,0,71,3.7,No,Yes,55,61,NotPlaced,39,49
522,7.5,1,3,0,86,4.2,Yes,Yes,81,71,NotPlaced,73,76
523,8.2,1,1,2,83,4.4,Yes,Yes,64,80,Placed,55,62
524,8.0,0,3,3,90,4.3,Yes,Yes,75,87,Placed,73,76
525,7.5,1,3,1,89,4.2,No,Yes,72,71,NotPlaced,53,60
526,7.8,1,1,0,69,4.7,No,No,57,64,NotPlaced,37,48
527,8.1,0,2,0,80,4.5,No,Yes,69,83,NotPlaced,40,50
528,8.2,1,1,0,70,4.2,No,No,55,62,NotPlaced,65,70
529,8.1,1,3,0,88,4.3,No,No,72,85,NotPlaced,68,73
530,8.1,1,3,2,90,4.5,Yes,Yes,77,81,Placed,51,59
531,6.7,1,2,1,68,4.6,No,Yes,72,68,NotPlaced,74,77
532,7.7,2,1,0,75,4.4,Yes,No,81,82,NotPlaced,40,50
533,7.6,0,1,1,73,4.4,No,Yes,70,67,NotPlaced,64,69
534,8.6,2,3,2,87,4.8,Yes,Yes,77,82,Placed,46,55
535,7.5,1,2,0,77,4.3,No,No,55,74,NotPlaced,55,62
536,8.4,2,2,2,73,4.8,Yes,No,78,82,Placed,65,70
537,8.1,2,3,2,84,4.6,Yes,Yes,78,84,Placed,52,59
538,6.5,1,2,0,78,4.6,No,Yes,62,57,NotPlaced,59,65
539,8.9,2,3,2,90,4.8,Yes,Yes,79,87,Placed,80,82
540,7.5,2,2,0,73,4.4,Yes,Yes,86,74,Placed,56,63
541,8.7,2,3,2,90,4.8,Yes,Yes,75,88,Placed,77,80
542,7.4,2,3,2,84,4.8,Yes,Yes,82,80,NotPlaced,48,56
543,7.8,1,1,1,66,3.4,No,No,55,69,Placed,72,76
544,8.3,1,3,1,84,4.6,Yes,Yes,75,82,NotPlaced,86,87
545,8.3,1,2,2,85,4.6,Yes,Yes,72,88,Placed,27,40
546,7.6,2,3,2,90,4.5,Yes,Yes,75,82,Placed,53,60
547,6.5,1,1,1,74,4.0,No,No,56,73,NotPlaced,73,76
548,7.4,1,3,1,75,4.5,Yes,Yes,83,67,Placed,61,67
549,7.9,1,3,0,90,4.6,Yes,Yes,81,79,Placed,70,74
550,8.4,1,1,0,73,4.2,No,Yes,55,69,NotPlaced,55,62
551,7.7,2,2,1,74,4.1,No,Yes,55,63,NotPlaced,66,71
552,8.2,1,3,1,88,4.8,Yes,Yes,71,82,NotPlaced,62,68
553,7.6,0,2,0,81,4.0,No,No,60,60,NotPlaced,82,84
554,6.8,1,1,0,67,4.1,No,No,57,61,NotPlaced,68,73
555,8.2,0,3,0,76,4.7,Yes,Yes,77,66,NotPlaced,70,74
556,8.3,2,3,2,88,4.7,Yes,Yes,70,85,Placed,58,65
557,7.1,0,2,0,67,3.2,No,No,57,57,NotPlaced,57,64
558,6.5,1,2,1,60,3.5,No,No,60,65,NotPlaced,58,64
559,8.6,1,3,2,90,4.8,Yes,Yes,90,88,Placed,70,74
560,7.6,2,2,0,72,4.3,No,Yes,77,67,Placed,58,64
561,7.9,2,1,1,78,4.1,Yes,Yes,58,76,NotPlaced,69,73
562,7.7,1,3,0,82,4.2,Yes,Yes,90,88,Placed,96,94
563,7.4,1,3,2,88,4.8,Yes,Yes,82,85,Placed,78,80
564,6.5,1,3,1,68,4.0,Yes,Yes,86,71,NotPlaced,60,66
565,8.2,1,2,1,90,4.7,Yes,Yes,76,80,Placed,83,84
566,7.6,1,2,2,70,4.8,No,Yes,73,84,Placed,58,65
567,7.3,0,2,1,78,4.8,No,Yes,83,72,NotPlaced,34,45
568,8.1,2,3,2,90,4.4,Yes,Yes,70,88,NotPlaced,49,57
569,7.5,1,1,1,71,4.3,No,No,57,68,NotPlaced,36,47
570,7.4,1,3,0,81,4.7,Yes,Yes,76,84,Placed,59,65
571,7.8,0,3,2,90,4.7,Yes,Yes,81,82,Placed,65,70
572,8.2,2,3,2,90,4.8,Yes,Yes,88,82,Placed,90,90
573,8.4,0,3,2,79,4.5,Yes,Yes,75,64,NotPlaced,69,73
574,8.2,2,3,2,90,4.7,Yes,Yes,85,80,Placed,61,67
575,7.6,2,1,2,87,4.8,Yes,No,88,62,NotPlaced,77,79
576,8.6,1,1,1,88,4.0,No,Yes,80,66,Placed,31,43
577,6.5,2,3,1,84,4.7,Yes,Yes,85,83,Placed,68,72
578,6.7,0,3,2,90,4.8,No,No,55,63,NotPlaced,76,79
579,7.5,1,1,0,70,4.5,No,No,55,67,NotPlaced,42,52
580,7.5,1,2,0,60,4.0,No,Yes,56,71,NotPlaced,82,83
581,7.5,1,1,1,60,4.1,No,No,55,64,NotPlaced,70,74
582,8.7,2,3,2,90,4.8,Yes,Yes,77,86,Placed,58,65
583,7.4,1,2,1,71,4.8,No,Yes,63,69,NotPlaced,74,77
584,7.8,0,1,1,77,4.1,Yes,Yes,55,70,NotPlaced,99,97
585,8.1,2,3,2,90,4.4,Yes,Yes,81,87,Placed,67,72
586,7.3,1,1,0,81,4.4,No,No,55,65,NotPlaced,68,72
587,7.8,2,3,0,90,4.8,Yes,Yes,78,83,Placed,58,64
588,8.0,0,0,2,76,4.8,Yes,No,62,64,Placed,52,59
589,7.5,1,3,1,90,4.8,Yes,Yes,74,85,Placed,77,79
590,7.8,1,2,0,81,3.9,No,No,63,71,NotPlaced,52,59
591,6.5,0,3,0,68,4.2,Yes,No,64,62,Placed,66,70
592,7.9,0,1,0,66,4.1,No,No,72,84,NotPlaced,57,64
593,7.7,0,3,1,80,4.3,No,No,55,71,NotPlaced,72,75
594,8.0,1,3,0,87,4.3,Yes,Yes,79,67,NotPlaced,70,74
595,7.8,1,1,0,85,4.5,Yes,Yes,70,65,NotPlaced,80,82
596,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed,57,63
597,8.4,1,3,2,90,4.6,Yes,Yes,82,88,Placed,60,66
598,7.4,2,1,1,81,4.0,Yes,No,76,66,Placed,50,58
599,7.0,1,3,0,82,4.6,No,Yes,71,72,NotPlaced,58,64
600,7.6,1,2,1,85,4.6,No,No,90,79,NotPlaced,70,74
601,6.8,1,1,1,75,3.8,No,Yes,60,67,NotPlaced,76,79
602,7.5,0,2,1,63,3.5,No,Yes,75,66,NotPlaced,51,58
603,8.5,2,3,0,89,4.8,Yes,Yes,79,80,Placed,78,80
604,6.9,1,2,1,70,4.4,Yes,Yes,55,66,NotPlaced,85,86
605,8.2,0,1,0,73,4.8,Yes,Yes,55,66,Placed,71,74
606,6.5,0,3,2,85,4.7,Yes,No,65,81,Placed,93,92
607,7.7,1,2,2,76,4.1,Yes,Yes,66,78,NotPlaced,53,60
608,7.7,1,1,1,78,4.2,Yes,Yes,66,67,NotPlaced,46,55
609,6.8,1,1,0,74,3.8,No,Yes,62,67,NotPlaced,38,48
610,8.3,1,3,0,78,4.7,Yes,Yes,76,82,NotPlaced,87,87
611,7.6,2,1,1,89,3.9,No,Yes,55,67,NotPlaced,74,77
612,7.4,0,3,0,78,4.4,Yes,Yes,70,81,Placed,64,69
613,8.1,2,3,2,90,4.8,Yes,Yes,76,84,Placed,69,73
614,7.7,0,1,1,67,4.2,Yes,No,64,64,NotPlaced,48,56
615,6.5,2,3,2,84,4.0,Yes,No,74,83,NotPlaced,100,99
616,8.0,2,3,2,90,4.8,Yes,Yes,75,88,Placed,66,71
617,6.9,1,1,1,74,4.3,No,Yes,57,57,NotPlaced,66,71
618,8.5,2,2,0,79,4.8,Yes,No,55,64,NotPlaced,75,78
619,6.5,1,1,0,84,4.5,Yes,Yes,55,84,NotPlaced,72,75
620,7.7,1,1,0,73,3.9,No,Yes,59,67,Placed,68,72
621,7.4,1,2,1,90,4.8,Yes,Yes,73,67,Placed,53,60
622,6.7,1,1,1,68,4.3,No,No,55,60,NotPlaced,72,75
623,8.3,1,2,2,88,4.4,Yes,Yes,78,86,Placed,93,92
624,7.6,0,1,1,70,4.0,No,No,69,69,NotPlaced,85,86
625,8.4,1,1,0,72,3.9,Yes,No,60,82,NotPlaced,88,89
626,7.1,1,2,1,73,4.3,No,Yes,59,69,NotPlaced,57,63
627,7.4,1,1,2,80,4.3,Yes,Yes,55,66,NotPlaced,50,58
628,7.5,1,2,1,90,4.3,Yes,Yes,59,84,Placed,63,68
629,8.3,2,3,0,90,4.8,Yes,Yes,78,83,Placed,65,70
630,8.3,2,3,2,85,4.7,Yes,Yes,76,87,Placed,81,83
631,7.6,1,2,1,74,4.6,No,Yes,74,85,Placed,39,49
632,7.5,1,2,0,80,3.6,No,No,57,69,NotPlaced,87,88
633,8.6,2,2,2,88,4.8,Yes,No,83,77,Placed,62,68
634,6.6,1,2,1,81,3.4,Yes,Yes,81,85,Placed,58,64
635,8.6,2,3,2,87,4.4,Yes,Yes,69,86,Placed,49,57
636,7.4,1,1,1,69,3.8,No,Yes,55,64,Placed,40,50
637,7.7,1,2,0,81,4.4,Yes,Yes,55,82,Placed,77,79
638,7.5,1,1,0,79,4.5,No,No,56,74,NotPlaced,66,70
639,7.4,1,2,0,68,4.3,No,Yes,56,67,NotPlaced,45,54
640,8.5,1,1,2,83,4.3,Yes,Yes,89,86,Placed,45,54
641,6.5,1,1,1,81,4.6,No,No,56,73,NotPlaced,59,65
642,7.9,1,1,1,66,4.5,No,No,74,69,NotPlaced,90,90
643,6.6,0,1,1,72,3.4,No,No,83,65,NotPlaced,61,66
644,8.3,2,3,2,90,4.8,Yes,No,69,80,Placed,42,51
645,8.5,2,3,2,88,4.6,Yes,Yes,85,84,Placed,61,67
646,7.4,1,2,1,79,4.7,Yes,Yes,59,67,NotPlaced,60,66
647,7.9,2,3,2,90,4.6,Yes,Yes,82,87,Placed,24,37
648,8.3,1,3,0,84,4.6,Yes,Yes,72,83,NotPlaced,64,69
649,7.6,1,2,0,79,4.3,Yes,Yes,79,69,Placed,61,67
650,7.6,0,1,2,74,4.6,Yes,Yes,76,67,Placed,75,78
651,8.1,1,3,0,90,4.8,Yes,Yes,83,83,NotPlaced,92,92
652,6.5,1,1,1,71,4.2,No,No,58,71,NotPlaced,81,83
653,6.8,0,3,2,89,4.8,Yes,Yes,78,69,Placed,60,66
654,7.3,1,1,0,84,4.3,No,No,61,74,NotPlaced,48,56
655,8.2,2,3,1,90,4.8,Yes,Yes,82,77,Placed,100,100
656,7.6,0,3,2,85,3.8,Yes,No,79,83,NotPlaced,65,70
657,7.4,1,3,0,88,4.2,Yes,Yes,55,74,NotPlaced,65,70
658,6.5,0,1,0,77,4.1,No,No,55,67,NotPlaced,64,69
659,8.2,1,2,3,85,4.5,Yes,Yes,69,82,NotPlaced,67,72
660,8.4,0,3,2,87,4.0,Yes,No,79,80,Placed,62,68
661,7.4,1,1,1,73,3.7,No,No,55,63,NotPlaced,56,63
662,7.3,1,1,0,90,4.6,Yes,No,76,62,NotPlaced,56,63
663,8.4,1,2,1,85,4.8,Yes,Yes,55,66,Placed,64,69
664,7.8,0,3,2,90,4.8,Yes,Yes,64,88,NotPlaced,56,63
665,8.5,0,3,1,83,4.0,Yes,Yes,59,82,NotPlaced,54,61
666,8.1,2,3,2,90,4.8,Yes,Yes,79,83,Placed,66,71
667,8.7,2,3,2,87,4.8,Yes,Yes,55,84,Placed,61,66
668,6.9,0,1,0,79,3.6,No,No,61,67,NotPlaced,87,88
669,8.3,2,3,2,90,4.8,Yes,Yes,71,84,Placed,25,38
670,7.6,1,1,0,76,4.0,No,Yes,75,70,Placed,81,83
671,7.3,1,1,1,88,4.1,No,No,55,68,NotPlaced,83,84
672,7.3,1,1,0,71,4.6,Yes,Yes,75,67,NotPlaced,33,45
673,8.8,1,3,2,83,4.8,Yes,Yes,72,84,Placed,59,65
674,6.7,1,1,0,82,3.9,No,Yes,66,66,Placed,59,65
675,8.3,2,3,2,90,4.6,Yes,Yes,80,83,Placed,43,53
676,8.2,1,3,2,85,4.8,Yes,Yes,55,82,NotPlaced,53,60
677,7.6,1,3,1,68,4.6,Yes,Yes,72,83,Placed,48,56
678,7.3,1,1,0,72,3.9,Yes,No,70,59,NotPlaced,91,91
679,8.0,2,3,2,83,4.8,Yes,Yes,75,84,Placed,79,81
680,7.6,1,3,0,69,4.3,No,Yes,73,72,Placed,84,85
681,8.2,2,1,2,71,4.2,Yes,Yes,85,85,NotPlaced,75,78
682,8.1,2,2,0,71,4.4,Yes,Yes,78,83,Placed,48,56
683,7.1,0,2,2,76,4.2,No,No,63,64,NotPlaced,57,63
684,8.6,1,2,0,82,3.7,Yes,Yes,77,65,Placed,72,75
685,7.0,1,2,0,67,4.3,No,Yes,69,69,NotPlaced,46,55
686,8.7,0,1,2,82,4.5,Yes,Yes,73,86,Placed,75,78
687,8.1,1,2,1,84,4.3,Yes,Yes,77,83,NotPlaced,61,67
688,7.5,1,2,0,87,4.6,Yes,Yes,83,81,Placed,59,65
689,8.3,1,2,1,73,3.9,No,Yes,61,79,NotPlaced,75,78
690,6.5,2,3,2,74,4.2,No,No,90,67,NotPlaced,71,75
691,8.5,2,2,2,84,4.5,Yes,Yes,81,84,Placed,59,65
692,7.5,0,2,1,62,4.5,No,No,55,65,NotPlaced,82,83
693,8.2,1,3,2,83,4.7,Yes,Yes,75,68,Placed,48,57
694,8.3,1,3,0,90,4.7,Yes,Yes,86,78,Placed,74,77
695,7.2,1,2,0,81,4.3,Yes,Yes,83,63,NotPlaced,73,77
696,7.1,2,3,2,90,4.4,Yes,Yes,77,87,Placed,60,66
697,7.6,1,2,0,70,3.4,No,Yes,55,74,NotPlaced,69,73
698,7.7,1,2,1,74,4.1,No,Yes,67,64,NotPlaced,46,54
699,8.7,2,3,3,81,4.2,Yes,Yes,87,84,Placed,78,81
700,6.7,0,1,1,69,4.4,No,No,76,68,NotPlaced,62,67
701,7.9,1,3,0,79,3.7,No,Yes,67,83,NotPlaced,57,63
702,8.4,2,1,1,87,4.8,No,Yes,75,78,NotPlaced,80,82
703,6.9,0,1,0,67,3.9,Yes,No,67,65,NotPlaced,54,61
704,7.7,1,2,0,78,3.6,No,Yes,64,81,NotPlaced,43,53
705,8.4,2,3,2,90,4.7,Yes,Yes,76,84,Placed,41,51
706,7.8,0,1,0,78,4.0,Yes,No,64,69,NotPlaced,74,77
707,8.1,2,3,0,81,4.8,Yes,Yes,72,88,NotPlaced,45,54
708,8.5,1,1,2,82,3.4,Yes,No,76,85,NotPlaced,91,91
709,7.7,2,3,2,78,4.8,Yes,No,82,69,NotPlaced,33,45
710,8.4,1,3,1,79,4.1,No,Yes,83,87,Placed,90,90
711,8.4,2,3,2,84,4.5,Yes,Yes,78,78,Placed,68,72
712,6.5,1,2,1,70,3.8,No,No,61,70,NotPlaced,63,68
713,7.5,1,1,0,81,4.6,Yes,Yes,60,67,NotPlaced,56,63
714,7.4,1,1,1,75,4.2,No,Yes,65,65,NotPlaced,70,74
715,8.7,1,3,2,90,4.8,Yes,Yes,70,88,Placed,64,69
716,6.7,1,1,1,66,3.4,No,Yes,59,68,NotPlaced,81,83
717,8.5,2,3,2,88,4.3,No,Yes,67,88,NotPlaced,66,71
718,6.9,1,1,1,74,4.4,No,No,86,63,NotPlaced,67,71
719,8.1,2,3,2,87,4.4,Yes,Yes,86,83,Placed,59,65
720,8.3,2,2,0,90,4.6,Yes,Yes,81,81,Placed,64,69
721,8.1,1,3,2,90,4.6,Yes,Yes,79,88,Placed,69,73
